                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.71577,                0.46962,                0.86996,                0.89181,                0.59739,                0.87113,                0.86775,                0.75658,                0.85685,                0.63907,                0.90092,                 0.5144,                0.90762,                0.99629,                0.55994,                0.90508,             0.00036457,             0.00036457,             0.00036457
                     96,                0.72059,                0.46146,                0.86757,                0.88862,                0.56699,                0.86908,                0.90641,                0.79705,                0.89859,                0.67705,                0.87662,                0.50955,                 0.8993,                0.99705,                 0.5316,                0.89384,             0.00036283,             0.00036283,             0.00036283
                     97,                0.73575,                0.46977,                0.87959,                0.91663,                 0.5624,                 0.8861,                0.87463,                0.79557,                0.89557,                0.68785,                0.87009,                0.47062,                0.89517,                0.98034,                  0.506,                0.88952,              0.0003611,              0.0003611,              0.0003611
                     98,                0.74145,                0.47827,                0.86895,                0.92671,                0.58898,                0.86647,                 0.9372,                0.72238,                0.86676,                0.67121,                0.86658,                0.49138,                0.89999,                0.96387,                0.54902,                0.89064,             0.00035936,             0.00035936,             0.00035936
                     99,                0.72004,                0.45597,                0.86476,                0.90756,                0.60309,                0.86685,                0.76849,                0.84304,                0.86376,                0.66583,                0.86104,                0.49086,                0.89299,                0.96626,                0.54873,                0.89079,             0.00035763,             0.00035763,             0.00035763
                    100,                0.71075,                0.44174,                0.86801,                0.91246,                0.55628,                0.87517,                0.78746,                0.77532,                0.83568,                 0.6377,                0.87882,                0.50965,                0.89193,                0.97576,                0.55726,                0.89103,             0.00035589,             0.00035589,             0.00035589
                    101,                0.74639,                0.47025,                 0.8741,                0.92704,                 0.5737,                0.87547,                0.86378,                0.69382,                0.81442,                0.63415,                0.86251,                0.53131,                0.89264,                0.94706,                0.59551,                0.89319,             0.00035416,             0.00035416,             0.00035416
                    102,                0.71159,                0.44217,                0.86686,                0.87677,                0.52716,                0.87002,                 0.8338,                0.70488,                0.80845,                0.62413,                0.88968,                0.49935,                0.90007,                0.99174,                0.58441,                0.89657,             0.00035242,             0.00035242,             0.00035242
                    103,                0.71525,                0.44819,                0.86004,                0.90889,                0.54918,                0.86099,                0.85523,                0.71952,                0.83038,                0.64303,                0.85558,                0.47042,                0.89462,                0.95607,                0.54074,                0.89135,             0.00035068,             0.00035068,             0.00035068
                    104,                0.72648,                0.43912,                0.87434,                0.90842,                0.52279,                 0.8741,                0.86453,                0.71871,                0.84355,                0.65193,                0.85839,                0.48466,                0.89044,                0.95952,                0.53004,                0.88427,             0.00034895,             0.00034895,             0.00034895
                    105,                0.73334,                0.45514,                0.87289,                0.91018,                0.54391,                0.87063,                0.85502,                0.70625,                0.83911,                0.64168,                0.86343,                0.49518,                0.89315,                0.96062,                0.55371,                0.89104,             0.00034721,             0.00034721,             0.00034721
                    106,                0.71006,                0.44619,                0.86399,                0.87853,                 0.5266,                0.86387,                0.82643,                0.71067,                0.84631,                0.66088,                0.85515,                0.52489,                0.89473,                0.94207,                0.55371,                 0.8845,             0.00034548,             0.00034548,             0.00034548
                    107,                 0.7335,                0.45673,                0.86008,                0.91302,                0.57106,                0.86041,                0.69393,                 0.8015,                0.83085,                0.64275,                0.86153,                0.56595,                0.90064,                0.95958,                0.64818,                0.89164,             0.00034374,             0.00034374,             0.00034374
                    108,                0.72518,                0.44817,                0.85745,                0.89315,                0.53574,                0.86047,                0.82223,                0.71905,                0.83554,                0.62867,                0.87207,                0.51104,                 0.8994,                0.97329,                0.56347,                0.89203,             0.00034201,             0.00034201,             0.00034201
                    109,                0.71403,                0.42925,                0.86165,                0.88195,                0.51552,                0.85848,                0.85111,                0.82034,                0.88058,                0.65981,                0.85706,                0.51833,                0.88981,                0.95847,                0.56421,                0.88263,             0.00034027,             0.00034027,             0.00034027
                    110,                0.72425,                0.44297,                0.87366,                0.88624,                0.51101,                 0.8792,                 0.8913,                0.71845,                0.85663,                0.66368,                0.85123,                0.47663,                0.88949,                0.94673,                0.51017,                 0.8843,             0.00033853,             0.00033853,             0.00033853
                    111,                0.69854,                0.43329,                0.86449,                 0.8593,                0.53341,                0.86035,                0.85342,                0.80183,                0.88252,                0.67153,                0.87643,                0.46635,                0.89242,                0.97171,                0.53453,                0.88531,              0.0003368,              0.0003368,              0.0003368
                    112,                0.69716,                0.42305,                0.85988,                0.86349,                0.53057,                0.85666,                0.91115,                0.80598,                0.90151,                0.69316,                0.87003,                0.45792,                0.90049,                 0.9591,                0.48516,                0.88998,             0.00033506,             0.00033506,             0.00033506
                    113,                0.68697,                0.42468,                0.86501,                0.86306,                0.52984,                0.86516,                0.74473,                0.82408,                0.84629,                0.64824,                0.88232,                0.49961,                0.89942,                0.96965,                0.58912,                0.89087,             0.00033333,             0.00033333,             0.00033333
                    114,                 0.6937,                0.42913,                0.86698,                0.86367,                0.52273,                0.86571,                0.83791,                0.80993,                0.87527,                0.68128,                0.85066,                0.48932,                0.88948,                0.92713,                0.53061,                0.88382,             0.00033159,             0.00033159,             0.00033159
                    115,                  0.684,                0.43017,                 0.8543,                0.86426,                0.52047,                0.85504,                0.90477,                0.73312,                 0.8654,                0.66186,                0.86826,                0.48634,                0.89796,                0.96806,                0.51104,                0.89385,             0.00032985,             0.00032985,             0.00032985
                    116,                0.68499,                0.41887,                0.85037,                0.86739,                0.49949,                0.85576,                0.88539,                0.76672,                0.87157,                 0.6782,                0.86016,                0.46419,                0.89372,                0.96014,                 0.5231,                0.88863,             0.00032812,             0.00032812,             0.00032812
                    117,                0.70823,                0.43861,                0.86639,                0.88507,                0.51309,                  0.869,                0.79639,                0.85963,                0.88141,                0.67875,                0.86357,                0.48962,                0.90182,                0.94315,                0.52725,                0.89097,             0.00032638,             0.00032638,             0.00032638
                    118,                0.67776,                 0.4384,                0.86657,                0.84232,                 0.5291,                 0.8683,                0.91934,                0.77662,                0.87918,                0.67825,                0.85738,                0.47422,                0.89802,                 0.9411,                0.50825,                0.88404,             0.00032465,             0.00032465,             0.00032465
                    119,                0.68162,                0.41954,                0.85204,                0.84768,                0.47347,                0.85709,                0.80212,                0.84202,                0.87392,                0.66705,                0.88513,                0.50387,                0.90343,                0.97655,                 0.5255,                0.89291,             0.00032291,             0.00032291,             0.00032291
                    120,                0.66724,                0.40898,                0.84584,                0.82436,                0.48422,                0.84947,                0.84501,                 0.7825,                0.87293,                0.67946,                0.86115,                 0.4933,                0.89832,                0.95589,                0.54347,                0.88641,             0.00032118,             0.00032118,             0.00032118
                    121,                 0.6747,                0.41496,                0.85933,                0.83309,                0.47679,                0.85992,                0.74141,                0.80583,                0.85047,                0.65894,                0.85757,                0.52858,                0.89817,                 0.9512,                0.54729,                0.88914,             0.00031944,             0.00031944,             0.00031944
                    122,                0.69542,                0.42234,                  0.867,                0.87584,                0.50382,                0.86894,                0.84716,                0.74622,                0.86091,                0.64833,                0.89082,                0.49874,                0.90938,                0.97357,                0.52542,                0.89668,              0.0003177,              0.0003177,              0.0003177
                    123,                0.68236,                0.42668,                0.85963,                0.85078,                0.51254,                0.85977,                0.90083,                0.77609,                0.87477,                0.68537,                0.85292,                0.46535,                0.89401,                0.95029,                0.50791,                0.88734,             0.00031597,             0.00031597,             0.00031597
                    124,                0.65747,                0.40751,                0.84959,                0.83087,                0.47937,                0.85428,                0.84928,                0.77269,                0.84708,                0.65315,                0.84625,                0.45954,                0.88887,                0.94208,                0.51196,                0.88407,             0.00031423,             0.00031423,             0.00031423
                    125,                0.68739,                0.42151,                0.85313,                0.85352,                0.50056,                0.85581,                0.86677,                0.77157,                 0.8589,                0.66322,                0.86706,                0.46737,                0.89804,                0.94788,                0.48804,                0.88889,              0.0003125,              0.0003125,              0.0003125
                    126,                 0.6638,                0.41651,                0.86228,                0.84529,                0.51236,                0.86774,                0.69801,                 0.8875,                0.85025,                0.65936,                0.85777,                0.46914,                 0.8972,                0.97068,                0.51216,                0.89907,             0.00031076,             0.00031076,             0.00031076
                    127,                0.68845,                0.41951,                0.85995,                0.86177,                0.50709,                0.86339,                0.88047,                0.76393,                0.84584,                0.65575,                0.86545,                0.48961,                 0.8962,                0.94647,                0.50607,                0.89264,             0.00030902,             0.00030902,             0.00030902
                    128,                0.69446,                0.42035,                0.85514,                0.86588,                0.50061,                0.85667,                0.81073,                0.80502,                0.86209,                 0.6524,                0.88281,                0.48171,                0.89287,                0.98748,                0.49998,                0.88614,             0.00030729,             0.00030729,             0.00030729
                    129,                0.67266,                0.42032,                0.86093,                0.82785,                0.45564,                0.85837,                0.87959,                0.73466,                0.85678,                0.65118,                0.88245,                0.47749,                0.89289,                0.98954,                0.50873,                0.89191,             0.00030555,             0.00030555,             0.00030555
                    130,                0.65456,                0.41543,                0.84509,                0.83255,                0.47836,                0.84943,                0.87823,                0.69434,                0.86308,                0.65668,                0.86315,                0.46921,                  0.893,                0.95818,                0.52482,                0.89049,             0.00030382,             0.00030382,             0.00030382
                    131,                0.68361,                0.42927,                0.86835,                0.86348,                0.51774,                0.87078,                 0.7805,                0.82039,                0.88895,                0.68763,                0.86667,                0.46637,                0.89758,                0.95484,                0.49161,                0.89237,             0.00030208,             0.00030208,             0.00030208
                    132,                  0.668,                0.40031,                0.84644,                0.84706,                0.45671,                0.84821,                0.83494,                0.83363,                0.86819,                0.67101,                0.86588,                0.48135,                0.89607,                0.95942,                0.51247,                0.89037,             0.00030035,             0.00030035,             0.00030035
                    133,                0.63521,                 0.4053,                0.85184,                0.80739,                0.47479,                0.85435,                0.91082,                0.70981,                0.85012,                0.65624,                0.85985,                0.49007,                0.89391,                0.95097,                0.50013,                0.88775,             0.00029861,             0.00029861,             0.00029861
                    134,                0.66522,                0.41335,                0.85152,                0.84952,                0.47637,                0.85917,                0.86644,                0.84889,                0.88343,                0.68355,                0.85961,                0.45235,                0.89455,                0.95454,                0.46173,                0.88983,             0.00029687,             0.00029687,             0.00029687
                    135,                 0.6605,                0.40441,                0.85633,                0.84425,                0.48158,                0.86825,                0.91005,                0.78797,                0.87665,                0.66424,                0.85354,                0.47485,                0.89211,                0.96092,                0.50716,                0.89254,             0.00029514,             0.00029514,             0.00029514
                    136,                0.65714,                0.41553,                0.84926,                0.84614,                0.49641,                0.86079,                0.83656,                0.86535,                0.88228,                0.68246,                0.86767,                0.48453,                0.89693,                0.97414,                0.51314,                0.89399,              0.0002934,              0.0002934,              0.0002934
                    137,                0.67324,                0.39919,                0.85125,                0.83535,                0.44602,                 0.8563,                0.90401,                0.81402,                0.89942,                 0.6989,                0.85553,                0.45571,                 0.8904,                0.95345,                0.46108,                0.88487,             0.00029167,             0.00029167,             0.00029167
                    138,                0.63638,                0.38817,                0.84558,                0.78431,                0.42504,                0.84771,                0.89593,                 0.8265,                0.91137,                0.69261,                0.86716,                0.45114,                0.89501,                0.95279,                0.45515,                0.88917,             0.00028993,             0.00028993,             0.00028993
                    139,                0.66131,                0.40179,                0.84692,                0.85377,                0.47351,                0.84935,                0.90617,                0.82824,                0.91409,                0.70573,                0.86253,                0.45421,                0.90101,                0.96544,                0.47052,                0.89571,              0.0002882,              0.0002882,              0.0002882
                    140,                0.63929,                 0.3869,                0.84365,                0.81816,                0.44616,                 0.8445,                0.82893,                 0.8077,                0.88291,                0.65876,                0.85356,                0.47471,                0.88988,                0.95641,                0.51911,                 0.8865,             0.00028646,             0.00028646,             0.00028646
                    141,                0.65942,                0.39295,                0.86073,                0.80035,                0.45554,                0.87083,                0.89317,                0.72974,                0.84033,                0.64794,                0.85129,                0.48337,                0.88815,                0.94785,                0.51577,                0.88267,             0.00028472,             0.00028472,             0.00028472
                    142,                0.64353,                0.39702,                0.85026,                0.80246,                0.44479,                0.85263,                0.93437,                0.69293,                 0.8599,                0.65697,                0.85602,                0.44925,                0.89299,                0.96216,                0.48355,                0.88903,             0.00028299,             0.00028299,             0.00028299
                    143,                0.62608,                0.38644,                0.84851,                0.78833,                 0.4668,                 0.8548,                0.84626,                0.78885,                0.86377,                0.66931,                0.85709,                0.45565,                0.90079,                0.95879,                 0.4925,                0.89518,             0.00028125,             0.00028125,             0.00028125
                    144,                 0.6383,                0.39197,                0.84792,                0.81615,                0.45113,                0.85795,                0.87026,                0.66983,                0.83261,                0.63266,                0.86889,                0.46838,                0.89571,                0.98245,                0.51227,                0.88982,             0.00027952,             0.00027952,             0.00027952
                    145,                 0.6298,                0.38986,                0.84922,                0.80775,                0.45881,                0.85041,                0.89757,                0.73951,                0.87237,                0.68575,                  0.847,                0.44562,                0.89423,                0.96292,                0.50643,                0.88927,             0.00027778,             0.00027778,             0.00027778
                    146,                0.63637,                0.39731,                0.85227,                0.81773,                0.46419,                0.86302,                0.83202,                0.74385,                0.86218,                 0.6573,                0.83684,                 0.4608,                0.88673,                0.94679,                0.47939,                0.88386,             0.00027604,             0.00027604,             0.00027604
                    147,                0.65071,                0.39154,                0.84735,                0.83614,                0.46629,                0.85451,                0.72199,                0.85074,                0.85406,                0.65044,                 0.8649,                0.48217,                0.88816,                0.97166,                0.52675,                0.88276,             0.00027431,             0.00027431,             0.00027431
                    148,                0.63257,                0.39425,                  0.858,                0.80726,                0.45833,                0.86323,                0.80613,                0.81111,                0.86215,                0.66387,                0.86328,                0.47004,                0.89658,                0.98299,                0.50941,                0.89307,             0.00027257,             0.00027257,             0.00027257
                    149,                0.65324,                0.39783,                0.84493,                 0.8307,                0.48131,                0.85445,                0.91911,                0.79507,                0.87597,                0.66433,                0.87589,                0.46426,                0.90255,                0.98822,                0.50936,                 0.8993,             0.00027084,             0.00027084,             0.00027084
                    150,                0.63391,                0.39103,                  0.851,                0.78094,                0.47159,                0.85182,                0.89412,                0.77207,                0.85157,                0.65868,                0.84416,                0.44219,                0.89146,                0.95231,                0.46961,                0.88701,              0.0002691,              0.0002691,              0.0002691
                    151,                0.62851,                0.38463,                0.84147,                0.79756,                0.42897,                0.84368,                0.88763,                0.75749,                0.89069,                0.68544,                0.84811,                0.44512,                0.88898,                0.94785,                0.45745,                0.88272,             0.00026737,             0.00026737,             0.00026737
                    152,                0.63107,                0.39895,                0.83982,                0.78108,                0.43871,                0.84305,                0.91097,                0.72783,                0.89139,                0.67866,                0.86068,                0.46407,                0.89309,                0.94875,                0.50556,                0.88273,             0.00026563,             0.00026563,             0.00026563
                    153,                0.63706,                0.39754,                0.85341,                0.81202,                 0.4463,                0.85322,                0.82832,                0.75321,                0.89189,                0.67351,                0.86159,                 0.4861,                0.89785,                0.96241,                0.53028,                0.89257,             0.00026389,             0.00026389,             0.00026389
                    154,                0.62348,                0.38172,                0.84757,                 0.7808,                0.43107,                0.85151,                0.74996,                0.90407,                 0.9043,                 0.6908,                0.83742,                0.46389,                0.88669,                0.93775,                0.55055,                0.88151,             0.00026216,             0.00026216,             0.00026216
                    155,                0.61673,                0.37562,                0.84662,                0.76554,                0.43507,                0.85069,                0.68895,                0.86259,                0.88011,                0.66484,                0.83739,                0.44982,                0.88752,                 0.9299,                 0.4991,                0.88007,             0.00026042,             0.00026042,             0.00026042
                    156,                 0.6133,                0.37657,                0.83345,                0.79822,                0.43006,                0.83868,                0.71431,                0.88707,                0.86829,                0.67325,                0.84698,                0.47455,                0.89194,                0.93629,                0.53824,                0.88272,             0.00025869,             0.00025869,             0.00025869
                    157,                0.62824,                 0.3879,                0.84823,                0.81223,                0.46735,                 0.8531,                0.81774,                0.82013,                0.88205,                0.70485,                0.83696,                 0.4551,                0.88757,                0.91549,                 0.4995,                 0.8782,             0.00025695,             0.00025695,             0.00025695
                    158,                0.62072,                0.37611,                0.83733,                0.77503,                0.42559,                0.84043,                0.92389,                0.77713,                0.89559,                0.70827,                 0.8443,                0.43904,                0.89039,                0.94249,                0.48058,                 0.8874,             0.00025522,             0.00025522,             0.00025522
                    159,                0.61483,                0.36563,                0.84799,                0.78692,                0.42884,                0.85008,                0.82196,                0.86463,                0.88073,                0.68675,                 0.8575,                0.46299,                0.89461,                0.96155,                0.51165,                0.89013,             0.00025348,             0.00025348,             0.00025348
                    160,                 0.6106,                0.36884,                0.84822,                0.77016,                0.42465,                0.84654,                0.86225,                0.82018,                0.89351,                0.68156,                 0.8663,                0.45092,                0.90309,                0.96521,                 0.4995,                0.89274,             0.00025174,             0.00025174,             0.00025174
                    161,                0.62082,                0.38651,                0.84341,                0.80917,                0.44754,                0.84806,                0.83913,                0.89075,                0.92653,                 0.7095,                0.86515,                 0.4311,                0.90136,                0.94807,                0.45692,                0.89351,             0.00025001,             0.00025001,             0.00025001
                    162,                0.62093,                0.37938,                0.84782,                0.78902,                0.42592,                 0.8509,                0.83246,                0.89356,                0.90824,                0.69583,                0.85299,                0.43222,                0.89982,                0.95227,                0.48157,                 0.8918,             0.00024827,             0.00024827,             0.00024827
                    163,                0.61532,                0.37771,                0.84429,                0.78802,                0.44129,                0.84817,                0.89956,                0.83321,                0.90878,                0.69809,                0.85513,                0.42397,                0.89206,                0.95147,                0.47719,                0.88592,             0.00024654,             0.00024654,             0.00024654
                    164,                 0.6072,                0.37067,                0.83843,                0.77388,                0.41523,                0.83508,                0.79403,                0.88587,                0.88345,                0.67687,                0.85365,                0.44256,                0.89066,                0.94933,                0.48505,                0.88479,              0.0002448,              0.0002448,              0.0002448
                    165,                0.61667,                0.37325,                0.84302,                0.78629,                0.42841,                0.84437,                  0.866,                0.75958,                0.86196,                 0.6799,                0.84577,                0.46082,                0.89216,                0.95098,                 0.5347,                0.88611,             0.00024306,             0.00024306,             0.00024306
                    166,                 0.6065,                0.36549,                0.83536,                0.75724,                0.39549,                0.83671,                0.86634,                0.79609,                0.88241,                0.68535,                 0.8542,                0.45715,                0.89759,                0.94367,                0.50974,                0.89186,             0.00024133,             0.00024133,             0.00024133
                    167,                0.61629,                 0.3826,                0.84262,                0.77117,                0.46362,                0.84866,                0.78889,                0.85286,                 0.8777,                0.68326,                0.85219,                0.45502,                0.89402,                0.93785,                0.50377,                0.88783,             0.00023959,             0.00023959,             0.00023959
                    168,                0.61211,                0.37212,                0.83108,                0.78084,                0.40869,                0.83526,                0.68268,                0.86099,                0.83696,                0.64527,                0.85141,                0.45101,                0.89108,                 0.9498,                0.50358,                0.88222,             0.00023786,             0.00023786,             0.00023786
                    169,                0.58804,                0.37144,                0.84271,                 0.7575,                0.43571,                0.84803,                0.74035,                0.85343,                0.87792,                0.66885,                0.85981,                0.44167,                0.89199,                0.94196,                0.47648,                0.88525,             0.00023612,             0.00023612,             0.00023612
                    170,                0.60663,                0.37061,                0.84581,                0.75956,                0.40026,                0.85133,                0.74552,                0.79112,                0.85424,                0.66353,                 0.8545,                0.44103,                0.89171,                0.94179,                0.46694,                0.88088,             0.00023439,             0.00023439,             0.00023439
                    171,                0.62937,                0.37716,                0.85613,                0.79611,                0.42542,                0.86017,                 0.8844,                0.78524,                 0.8748,                0.68057,                0.86497,                0.44958,                0.89821,                0.95839,                0.47349,                 0.8903,             0.00023265,             0.00023265,             0.00023265
                    172,                0.60179,                0.36713,                 0.8395,                0.75997,                0.41019,                 0.8424,                0.75669,                0.91696,                0.91475,                0.70172,                0.86898,                0.45029,                0.90263,                0.94483,                0.48458,                0.89156,             0.00023091,             0.00023091,             0.00023091
                    173,                0.58683,                0.35942,                0.83734,                0.75188,                0.41061,                0.83528,                0.77767,                0.87073,                0.88232,                0.68667,                  0.868,                0.45605,                0.89937,                0.96357,                0.49289,                0.89431,             0.00022918,             0.00022918,             0.00022918
                    174,                0.58641,                 0.3561,                0.84771,                0.76873,                0.39163,                0.84825,                 0.7634,                0.88674,                0.89824,                0.70805,                0.84838,                0.44048,                0.89465,                0.93847,                0.46311,                0.88835,             0.00022744,             0.00022744,             0.00022744
                    175,                0.58682,                0.35592,                0.84466,                0.74826,                0.40129,                0.84411,                0.81668,                 0.8204,                0.85752,                0.67464,                0.85368,                 0.4495,                0.89457,                0.94668,                0.48618,                0.88719,             0.00022571,             0.00022571,             0.00022571
                    176,                0.60705,                0.36464,                0.85007,                  0.782,                0.40015,                0.84887,                0.75746,                0.87216,                0.86808,                 0.6624,                0.86127,                0.45916,                0.89399,                0.95422,                 0.5237,                0.88404,             0.00022397,             0.00022397,             0.00022397
                    177,                 0.6062,                0.36713,                0.84569,                0.76728,                0.43082,                0.85023,                0.90552,                0.86108,                0.91793,                0.69994,                0.85702,                 0.4523,                0.89081,                 0.9542,                 0.4567,                0.88531,             0.00022223,             0.00022223,             0.00022223
                    178,                 0.5766,                0.35103,                0.83306,                0.73818,                0.39407,                0.83826,                0.90775,                0.78914,                0.90683,                 0.6997,                0.84125,                0.43099,                 0.8859,                0.91996,                 0.4556,                0.87755,              0.0002205,              0.0002205,              0.0002205
                    179,                0.58826,                0.35596,                0.83867,                0.74542,                0.42901,                0.84405,                0.75258,                0.87216,                0.88721,                0.69073,                0.83844,                0.44565,                0.88671,                0.93426,                0.47298,                0.87931,             0.00021876,             0.00021876,             0.00021876
                    180,                0.59254,                0.36695,                0.84779,                0.77471,                0.42824,                0.84812,                0.77467,                0.89677,                0.91848,                0.70192,                0.84592,                0.41821,                0.88935,                0.93143,                0.45056,                0.88249,             0.00021703,             0.00021703,             0.00021703
                    181,                0.58614,                0.36426,                0.83843,                 0.7443,                0.39458,                0.84068,                0.78996,                0.94301,                0.90603,                0.70334,                0.84053,                0.42222,                0.88866,                0.93154,                0.44543,                0.88172,             0.00021529,             0.00021529,             0.00021529
                    182,                0.57946,                0.35195,                0.83293,                0.72927,                0.37205,                 0.8327,                0.83018,                0.91141,                 0.9246,                0.70946,                0.83405,                0.41651,                0.88713,                0.93586,                0.44855,                0.87891,             0.00021356,             0.00021356,             0.00021356
                    183,                0.57663,                0.35462,                0.83788,                0.74658,                0.40518,                0.84372,                0.76134,                0.84048,                0.90225,                0.69834,                0.84399,                 0.4234,                 0.8888,                 0.9303,                0.45819,                0.88089,             0.00021182,             0.00021182,             0.00021182
                    184,                0.58213,                0.35524,                0.83972,                0.75555,                0.40279,                0.84739,                0.75402,                  0.877,                0.90644,                0.70161,                0.84891,                0.41798,                 0.8886,                0.94403,                0.43787,                0.88289,             0.00021008,             0.00021008,             0.00021008
                    185,                0.57731,                0.35763,                0.82767,                0.75864,                0.41432,                0.83067,                0.82204,                0.88439,                0.90973,                0.70604,                0.83889,                0.41602,                 0.8869,                0.93426,                0.46295,                0.88058,             0.00020835,             0.00020835,             0.00020835
                    186,                0.56069,                0.35258,                0.82796,                0.74327,                0.38907,                0.83119,                0.77121,                0.85107,                0.88408,                0.67543,                0.84283,                0.43554,                0.88776,                0.93379,                 0.4797,                0.87834,             0.00020661,             0.00020661,             0.00020661
                    187,                0.55032,                0.34594,                 0.8298,                0.70654,                0.37674,                0.82831,                0.77526,                0.80668,                0.86937,                0.66882,                0.83522,                0.45287,                0.88617,                0.93919,                0.50936,                0.87927,             0.00020488,             0.00020488,             0.00020488
                    188,                0.55966,                0.34546,                 0.8362,                0.73795,                0.39509,                0.84124,                0.77176,                0.84733,                0.86846,                0.66679,                0.82687,                0.43604,                 0.8854,                0.92352,                0.47367,                 0.8798,             0.00020314,             0.00020314,             0.00020314
                    189,                0.57547,                0.34525,                0.83235,                0.73541,                0.37933,                0.84186,                 0.8514,                0.84707,                0.88556,                0.69081,                 0.8364,                0.43019,                0.88801,                 0.9262,                0.46683,                 0.8786,             0.00020141,             0.00020141,             0.00020141
                    190,                0.57531,                 0.3499,                0.82924,                0.74228,                0.38025,                0.83181,                0.82749,                0.90157,                0.92453,                0.70039,                0.84206,                 0.4276,                0.88717,                0.91995,                 0.4603,                0.87798,             0.00019967,             0.00019967,             0.00019967
                    191,                0.54914,                0.34599,                0.83201,                0.71666,                0.37879,                0.83286,                0.87116,                0.86127,                0.91374,                 0.6784,                0.84966,                0.43721,                0.88911,                0.93706,                0.45926,                0.87992,             0.00019793,             0.00019793,             0.00019793
                    192,                0.56206,                0.34355,                 0.8341,                0.71618,                0.37488,                0.83653,                0.89903,                0.88245,                0.93097,                0.69733,                0.84477,                 0.4311,                0.88619,                0.93283,                0.45159,                0.87632,              0.0001962,              0.0001962,              0.0001962
                    193,                0.56189,                 0.3446,                0.83238,                0.73132,                0.38952,                  0.838,                0.80492,                0.91287,                0.92137,                0.70682,                0.84737,                0.43411,                0.89015,                0.92699,                0.44443,                0.88054,             0.00019446,             0.00019446,             0.00019446
                    194,                0.55569,                0.34436,                0.83055,                0.72563,                0.37161,                0.83362,                0.80061,                0.86958,                0.90818,                0.69648,                0.84908,                0.43199,                0.89267,                 0.9262,                0.44663,                0.88281,             0.00019273,             0.00019273,             0.00019273
                    195,                0.55658,                0.35856,                0.82733,                0.70399,                0.39903,                0.83063,                0.77991,                0.86682,                0.91387,                0.69258,                 0.8471,                0.45065,                0.89348,                0.92955,                0.47459,                0.88469,             0.00019099,             0.00019099,             0.00019099
                    196,                0.57496,                  0.353,                0.82404,                0.73688,                0.38746,                0.82928,                0.82489,                0.89695,                 0.9276,                0.69462,                0.86242,                0.45479,                0.89461,                0.94405,                0.46859,                0.88523,             0.00018925,             0.00018925,             0.00018925
                    197,                0.57008,                0.34915,                0.82731,                0.73254,                0.39186,                0.83165,                0.79445,                0.86538,                0.87133,                0.67401,                0.84848,                0.44703,                0.89018,                0.92879,                0.48675,                0.88133,             0.00018752,             0.00018752,             0.00018752
                    198,                0.56934,                0.34134,                0.82557,                0.73642,                0.38967,                 0.8281,                0.88312,                0.79515,                0.87029,                0.66601,                0.83746,                0.43144,                0.88541,                0.92541,                0.45348,                0.87792,             0.00018578,             0.00018578,             0.00018578
                    199,                0.55951,                 0.3383,                0.83359,                0.71339,                0.36285,                0.83873,                0.80515,                0.83715,                0.86102,                0.65998,                0.84033,                0.41382,                 0.8891,                0.92743,                0.45426,                0.87786,             0.00018405,             0.00018405,             0.00018405
                    200,                0.56581,                0.34566,                0.83437,                 0.7179,                0.38308,                0.83779,                0.78314,                0.85971,                0.85689,                0.66287,                0.84971,                0.41762,                0.89623,                 0.9319,                 0.4511,                0.88646,             0.00018231,             0.00018231,             0.00018231
                    201,                0.53991,                0.33046,                 0.8393,                0.69235,                0.38887,                0.84438,                 0.8385,                0.86016,                0.87379,                0.67142,                0.83776,                0.42025,                0.88955,                0.91196,                0.46014,                0.87713,             0.00018058,             0.00018058,             0.00018058
                    202,                0.54663,                0.33106,                0.82969,                0.71544,                0.36607,                0.83255,                0.82877,                0.84841,                0.86122,                0.67681,                0.84928,                0.43958,                 0.8928,                0.93064,                0.47686,                 0.8864,             0.00017884,             0.00017884,             0.00017884
                    203,                0.54117,                0.33148,                0.83371,                 0.7035,                0.36873,                0.83913,                0.80594,                0.83103,                0.87671,                0.68877,                0.83593,                0.41731,                0.88662,                0.92078,                0.45349,                0.88094,              0.0001771,              0.0001771,              0.0001771
                    204,                0.54477,                0.33824,                0.82849,                0.71436,                0.38153,                0.83355,                0.81494,                0.78832,                0.87483,                0.69004,                0.85186,                0.41231,                0.89346,                0.93239,                0.42492,                0.88457,             0.00017537,             0.00017537,             0.00017537
                    205,                0.55325,                0.34621,                 0.8349,                0.70044,                0.36972,                0.83532,                0.77509,                0.88009,                0.89688,                 0.7013,                0.85129,                0.41028,                0.89414,                0.93055,                 0.4149,                 0.8854,             0.00017363,             0.00017363,             0.00017363
                    206,                0.53893,                0.32882,                  0.831,                0.71017,                0.37143,                0.83624,                 0.8112,                0.82829,                0.89289,                0.69278,                0.84706,                0.42568,                0.89239,                0.93005,                0.45988,                0.88647,              0.0001719,              0.0001719,              0.0001719
