                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                 0.7091,                0.42859,                0.85235,                0.88117,                0.54614,                0.85413,                0.90083,                0.72261,                0.88167,                0.67651,                0.86218,                0.48092,                0.88986,                0.92519,                0.60995,                0.87988,             0.00025261,             0.00025261,             0.00025261
                    108,                0.69698,                0.42793,                0.85195,                0.85726,                0.53147,                0.85247,                0.85385,                0.72119,                 0.8904,                0.66902,                0.86202,                0.48157,                0.89122,                0.93183,                0.56236,                0.88074,             0.00025001,             0.00025001,             0.00025001
                    109,                0.69517,                0.43292,                 0.8552,                0.85671,                0.53382,                0.85259,                0.89109,                0.76634,                0.85747,                0.66548,                0.85454,                0.46733,                0.89448,                 0.9463,                 0.5399,                0.88457,              0.0002474,              0.0002474,              0.0002474
                    110,                0.70129,                0.43519,                0.87254,                0.84396,                0.53433,                0.87155,                0.89437,                0.76032,                0.86427,                0.67736,                0.85882,                 0.4593,                0.89423,                0.95244,                 0.5324,                0.88676,              0.0002448,              0.0002448,              0.0002448
                    111,                0.66448,                0.42096,                0.85619,                0.82567,                0.54251,                0.85604,                0.84964,                0.73662,                0.86868,                0.66674,                0.86939,                0.46397,                0.89171,                0.95959,                0.55353,                0.88461,              0.0002422,              0.0002422,              0.0002422
                    112,                0.66325,                0.41524,                0.85206,                0.81726,                0.53598,                0.84978,                  0.793,                0.78965,                0.84629,                0.65773,                0.86427,                 0.4761,                0.89215,                0.94988,                 0.5811,                0.88224,             0.00023959,             0.00023959,             0.00023959
                    113,                0.65768,                0.41474,                0.85717,                0.82405,                0.52341,                0.85437,                0.91765,                0.67332,                0.83957,                0.64894,                0.86954,                0.48709,                0.89076,                0.96335,                0.58659,                0.88486,             0.00023699,             0.00023699,             0.00023699
                    114,                0.67312,                0.41456,                0.86409,                0.83829,                0.52025,                0.85962,                0.87766,                0.78189,                0.82701,                0.64341,                0.85213,                0.47412,                0.88555,                0.95119,                0.59416,                0.88728,             0.00023439,             0.00023439,             0.00023439
                    115,                0.66328,                0.41809,                0.84608,                0.84899,                0.52223,                  0.846,                0.87398,                0.79078,                0.87074,                0.66585,                0.84485,                0.48215,                0.88252,                0.94625,                0.59697,                0.88174,             0.00023178,             0.00023178,             0.00023178
                    116,                 0.6536,                0.40406,                0.84028,                0.81341,                0.51023,                0.84183,                0.91577,                0.73063,                 0.8762,                0.67922,                0.85633,                0.47523,                0.88608,                0.95087,                0.55749,                0.88251,             0.00022918,             0.00022918,             0.00022918
                    117,                0.67533,                 0.4198,                 0.8558,                0.83403,                0.51747,                0.85701,                0.73272,                0.86338,                0.86002,                0.65806,                0.85275,                0.47909,                0.88941,                0.94755,                0.56562,                0.87866,             0.00022657,             0.00022657,             0.00022657
                    118,                0.64241,                0.40509,                0.85445,                0.81637,                0.51768,                 0.8538,                0.93171,                0.77123,                0.87732,                0.67269,                0.85546,                0.48206,                 0.8882,                0.94812,                0.59523,                0.88166,             0.00022397,             0.00022397,             0.00022397
                    119,                0.64597,                0.40695,                0.84345,                0.80577,                0.47888,                0.84361,                 0.9096,                0.74225,                0.86485,                0.66483,                0.84707,                0.48097,                0.88609,                0.93784,                0.58515,                0.88098,             0.00022137,             0.00022137,             0.00022137
                    120,                0.62506,                0.39425,                0.83555,                0.79132,                  0.494,                0.83715,                0.91034,                0.78338,                0.86362,                 0.6714,                0.85046,                0.44009,                0.89033,                0.94067,                0.54711,                0.88574,             0.00021876,             0.00021876,             0.00021876
                    121,                0.65973,                0.40859,                0.84973,                0.81021,                0.49316,                0.84968,                0.87403,                0.80536,                0.87806,                0.66815,                 0.8479,                0.44641,                0.88655,                0.93205,                0.56666,                0.88228,             0.00021616,             0.00021616,             0.00021616
                    122,                0.66759,                0.41386,                0.86007,                0.84475,                0.51761,                0.86114,                0.91388,                0.80665,                0.88803,                0.67073,                0.86467,                0.44384,                0.89677,                 0.9469,                0.53049,                0.88703,             0.00021356,             0.00021356,             0.00021356
                    123,                0.64633,                0.41021,                0.85282,                0.79445,                0.50955,                0.85032,                0.88349,                0.81934,                0.88588,                0.68878,                0.84619,                0.42998,                0.88399,                0.93415,                0.49525,                0.87767,             0.00021095,             0.00021095,             0.00021095
                    124,                0.63658,                0.39403,                0.84641,                0.80096,                0.47332,                0.85047,                0.85001,                0.80403,                 0.8662,                 0.6825,                0.84333,                0.43412,                0.88488,                0.92587,                0.49411,                0.87851,             0.00020835,             0.00020835,             0.00020835
                    125,                0.65379,                0.39814,                0.84581,                0.82168,                0.48697,                0.85076,                0.91492,                0.78801,                0.88416,                 0.6769,                0.87193,                0.43444,                0.89211,                0.97109,                0.50317,                0.88684,             0.00020574,             0.00020574,             0.00020574
                    126,                0.63083,                0.39574,                 0.8537,                0.79238,                0.50226,                0.85471,                0.89633,                0.80282,                0.87052,                0.68491,                0.86111,                  0.466,                0.89459,                0.94527,                0.52716,                0.88565,             0.00020314,             0.00020314,             0.00020314
                    127,                0.64171,                0.40671,                 0.8468,                0.82112,                0.52057,                0.85512,                0.90868,                0.76544,                0.87451,                0.67355,                0.85932,                0.43913,                0.89412,                0.95651,                0.50097,                0.88805,             0.00020054,             0.00020054,             0.00020054
                    128,                0.65634,                0.40349,                0.84639,                0.82213,                0.49332,                0.84849,                0.90951,                0.78803,                0.88825,                0.68258,                0.85223,                0.43249,                0.89101,                0.96084,                0.51444,                0.88859,             0.00019793,             0.00019793,             0.00019793
                    129,                0.62098,                0.38925,                0.84863,                 0.7675,                0.45231,                 0.8462,                 0.8285,                0.82459,                0.86544,                0.67288,                0.85199,                0.45006,                0.88824,                0.94741,                0.54039,                 0.8829,             0.00019533,             0.00019533,             0.00019533
                    130,                0.61967,                0.39001,                0.83884,                0.78701,                 0.4712,                0.83786,                 0.8638,                0.80054,                0.88118,                0.68036,                0.84976,                0.44725,                0.89308,                0.93575,                0.52621,                0.88406,             0.00019273,             0.00019273,             0.00019273
                    131,                0.63981,                0.41074,                0.85511,                0.83133,                0.53608,                0.85991,                0.90307,                0.78735,                0.88921,                0.68342,                 0.8448,                0.44701,                 0.8864,                0.94302,                0.52687,                0.88091,             0.00019012,             0.00019012,             0.00019012
                    132,                0.62631,                0.38412,                0.83895,                 0.7983,                0.45309,                  0.841,                0.77409,                0.82815,                0.86609,                0.66513,                 0.8586,                0.45064,                0.88764,                0.94415,                0.52649,                0.88322,             0.00018752,             0.00018752,             0.00018752
                    133,                 0.6157,                0.38956,                0.84762,                0.78443,                0.48269,                0.84953,                0.70341,                0.83466,                0.86776,                0.67384,                0.85276,                 0.4375,                0.88728,                0.92463,                0.52719,                0.88015,             0.00018492,             0.00018492,             0.00018492
                    134,                0.64275,                0.39695,                0.84549,                0.81206,                0.47813,                0.84711,                0.78568,                0.81916,                 0.8519,                0.66441,                0.84881,                0.43735,                 0.8876,                0.93619,                0.51442,                0.88418,             0.00018231,             0.00018231,             0.00018231
                    135,                0.62542,                0.39153,                 0.8505,                0.79663,                 0.4834,                0.85171,                0.90084,                0.71476,                0.84349,                0.65111,                0.85716,                0.47219,                 0.8872,                0.95036,                0.55357,                0.88268,             0.00017971,             0.00017971,             0.00017971
                    136,                 0.6206,                0.39495,                0.84475,                0.79701,                0.52231,                0.84685,                0.86447,                0.76427,                 0.8568,                0.66432,                0.86148,                 0.4594,                0.88445,                0.94796,                0.55056,                0.88221,              0.0001771,              0.0001771,              0.0001771
                    137,                0.62997,                0.38338,                0.84114,                 0.7964,                0.46215,                0.84423,                0.89913,                0.72184,                0.85302,                0.67006,                0.85585,                0.45501,                0.88538,                0.94478,                0.55277,                0.88204,              0.0001745,              0.0001745,              0.0001745
                    138,                0.60401,                0.36745,                0.83575,                0.74875,                0.41472,                0.83515,                0.85806,                0.79387,                 0.8716,                0.68368,                0.85035,                0.45729,                0.88489,                0.92804,                0.53648,                0.88345,              0.0001719,              0.0001719,              0.0001719
                    139,                0.62702,                0.38645,                0.84304,                0.81277,                 0.4843,                0.84263,                0.88603,                0.79151,                0.87887,                0.68093,                0.84685,                0.44553,                0.88521,                0.93366,                 0.5617,                0.88095,             0.00016929,             0.00016929,             0.00016929
                    140,                0.60477,                0.37092,                0.83441,                0.77837,                0.44728,                0.83913,                0.91289,                0.76881,                 0.8944,                 0.6825,                 0.8612,                0.43979,                0.88477,                0.94437,                0.52558,                0.88396,             0.00016669,             0.00016669,             0.00016669
                    141,                0.62054,                0.37138,                0.85094,                0.75381,                0.44513,                0.85388,                0.90326,                0.77158,                0.89412,                0.68782,                0.86015,                0.43682,                0.88625,                0.93402,                0.51798,                0.88035,             0.00016409,             0.00016409,             0.00016409
                    142,                 0.6025,                0.37533,                0.83819,                0.75104,                0.45628,                0.83867,                 0.7432,                0.82631,                0.87823,                0.67044,                0.86235,                 0.4445,                0.88643,                0.94285,                0.53913,                  0.884,             0.00016148,             0.00016148,             0.00016148
                    143,                 0.5881,                0.36728,                0.83698,                0.74965,                0.44281,                0.84405,                0.76426,                0.78733,                0.87221,                0.67349,                0.85816,                0.44352,                0.88913,                0.93654,                0.53703,                0.88458,             0.00015888,             0.00015888,             0.00015888
                    144,                0.59138,                0.36586,                0.83887,                0.75802,                0.44858,                0.84669,                0.68741,                0.81634,                 0.8545,                0.66407,                0.86038,                 0.4423,                0.88897,                0.95863,                0.54472,                0.88935,             0.00015627,             0.00015627,             0.00015627
                    145,                 0.5932,                0.36626,                0.83896,                0.76659,                0.44349,                0.83957,                0.85449,                 0.7495,                0.87041,                0.67514,                0.84092,                0.43599,                 0.8862,                   0.93,                0.52219,                0.88254,             0.00015367,             0.00015367,             0.00015367
                    146,                 0.6016,                0.37464,                0.84511,                  0.758,                0.45118,                0.85228,                0.90443,                 0.7791,                0.86566,                 0.6758,                0.85357,                0.43708,                0.88784,                0.94525,                 0.4973,                0.88167,             0.00015107,             0.00015107,             0.00015107
                    147,                0.60601,                0.37559,                0.84061,                0.78598,                 0.4752,                0.84158,                0.81457,                0.82323,                0.88219,                0.69029,                0.85311,                0.46627,                0.88495,                0.92525,                0.50852,                0.88117,             0.00014846,             0.00014846,             0.00014846
                    148,                0.60038,                0.37975,                0.84825,                0.77679,                0.47199,                0.85167,                0.86755,                0.79105,                  0.879,                0.69522,                  0.854,                 0.4327,                0.88727,                0.93948,                0.51062,                0.88342,             0.00014586,             0.00014586,             0.00014586
                    149,                0.60072,                0.37089,                0.83262,                0.77489,                0.46823,                0.84254,                 0.8384,                0.78502,                0.86648,                0.67679,                0.85566,                0.44575,                0.88727,                 0.9442,                0.52819,                0.88038,             0.00014326,             0.00014326,             0.00014326
                    150,                0.58742,                0.36564,                0.84006,                0.73576,                0.45838,                0.84304,                0.86943,                0.81462,                0.87483,                0.69101,                0.86411,                0.44099,                0.88827,                 0.9532,                0.50658,                 0.8833,             0.00014065,             0.00014065,             0.00014065
                    151,                0.59348,                0.36118,                0.83446,                 0.7614,                0.42983,                0.83597,                 0.9124,                0.78749,                0.90275,                0.69993,                0.85478,                0.43466,                 0.8908,                0.92651,                0.51184,                0.88085,             0.00013805,             0.00013805,             0.00013805
                    152,                0.59441,                0.37338,                0.83142,                0.74406,                0.42802,                0.83414,                0.90225,                0.78671,                0.88862,                0.68258,                0.84872,                0.44506,                0.88878,                0.92209,                0.52501,                0.88318,             0.00013544,             0.00013544,             0.00013544
                    153,                0.59903,                0.37432,                0.84423,                0.76708,                0.45237,                0.84406,                0.90336,                0.82145,                0.89899,                0.69928,                0.84369,                0.44109,                0.88837,                0.91958,                0.50877,                0.88288,             0.00013284,             0.00013284,             0.00013284
                    154,                0.57177,                0.36379,                 0.8394,                 0.7309,                0.44535,                0.84358,                0.90353,                0.79537,                0.88691,                0.69049,                 0.8542,                0.44885,                0.89037,                0.92619,                0.51182,                0.88492,             0.00013024,             0.00013024,             0.00013024
                    155,                0.58671,                0.36028,                0.83905,                0.73703,                0.44162,                0.84479,                0.89394,                0.81439,                 0.8916,                0.68973,                0.84945,                 0.4385,                0.88911,                0.93942,                0.49092,                0.88641,             0.00012763,             0.00012763,             0.00012763
                    156,                0.58049,                0.35684,                0.82821,                0.74991,                0.41686,                0.82757,                0.90764,                0.80563,                0.88923,                0.69107,                0.85574,                0.44485,                0.88816,                0.92942,                0.49929,                0.88351,             0.00012503,             0.00012503,             0.00012503
                    157,                0.58398,                0.36012,                0.84166,                0.75888,                0.44661,                0.84355,                0.88712,                0.83273,                0.88931,                 0.6832,                0.85854,                0.43098,                0.88875,                0.94335,                0.48686,                0.88592,             0.00012243,             0.00012243,             0.00012243
                    158,                0.58354,                0.35148,                0.82998,                0.74482,                  0.421,                0.83267,                0.91385,                0.81416,                0.89274,                0.70249,                0.84844,                0.42978,                0.88861,                0.93898,                0.48067,                0.88486,             0.00011982,             0.00011982,             0.00011982
                    159,                0.56473,                0.35073,                 0.8386,                0.73018,                0.42234,                 0.8375,                0.91553,                0.82022,                0.88671,                0.69147,                0.86282,                0.43708,                0.89279,                0.94932,                0.50803,                0.88867,             0.00011722,             0.00011722,             0.00011722
                    160,                0.56262,                0.35888,                0.83746,                0.72174,                0.42392,                0.83535,                0.89718,                0.81858,                 0.8927,                0.69175,                0.86282,                0.43404,                0.89202,                0.94315,                0.50814,                0.88865,             0.00011462,             0.00011462,             0.00011462
                    161,                0.57147,                0.36222,                0.83208,                0.75179,                0.44517,                0.83727,                0.89061,                0.82096,                0.88469,                0.67961,                0.85726,                0.41905,                0.89224,                0.94459,                0.48219,                0.88984,             0.00011201,             0.00011201,             0.00011201
                    162,                0.56879,                0.35526,                0.83583,                0.74113,                 0.4276,                0.83947,                0.88307,                0.80925,                0.86021,                0.65901,                0.84685,                0.41637,                0.89052,                0.93972,                0.47815,                0.88559,             0.00010941,             0.00010941,             0.00010941
                    163,                0.56562,                0.34686,                0.83492,                0.73135,                0.42034,                0.83669,                0.85278,                 0.8336,                 0.8911,                0.68341,                0.85222,                0.40825,                0.89048,                0.93834,                0.47145,                0.88476,              0.0001068,              0.0001068,              0.0001068
                    164,                0.55397,                  0.341,                0.82628,                0.70977,                0.39369,                0.82641,                0.91605,                0.81328,                0.92249,                0.69191,                0.85319,                0.40999,                0.88951,                0.94383,                0.45739,                0.88665,              0.0001042,              0.0001042,              0.0001042
                    165,                0.57454,                0.35075,                0.83402,                0.73421,                0.42925,                0.83432,                0.87346,                0.84453,                0.93171,                0.69755,                0.83127,                0.41593,                0.88421,                0.93047,                0.46214,                0.88327,              0.0001016,              0.0001016,              0.0001016
                    166,                 0.5658,                0.34597,                 0.8274,                0.71529,                0.40111,                 0.8276,                0.87126,                0.86497,                 0.9239,                0.69233,                 0.8489,                0.42141,                0.88408,                0.93508,                0.48429,                0.88443,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    167,                0.55924,                0.34743,                0.83242,                0.71313,                 0.4358,                0.83555,                0.89143,                0.78829,                0.91507,                0.68776,                 0.8576,                0.41606,                0.88521,                 0.9452,                0.48622,                0.88681,              9.639e-05,              9.639e-05,              9.639e-05
                    168,                0.55732,                0.34643,                0.81958,                0.73171,                0.40403,                0.82456,                0.87616,                0.82305,                0.92658,                0.70948,                0.83774,                0.41087,                0.88327,                0.92847,                0.47795,                0.88298,             9.3786e-05,             9.3786e-05,             9.3786e-05
                    169,                0.53492,                0.33622,                0.83263,                0.70864,                0.41344,                0.83487,                0.78457,                0.89074,                0.91125,                0.70436,                0.84595,                0.40574,                0.88363,                0.93071,                0.48397,                0.88215,             9.1182e-05,             9.1182e-05,             9.1182e-05
                    170,                0.54971,                0.34129,                0.83217,                0.70645,                0.38734,                0.84056,                  0.788,                0.89866,                 0.9068,                 0.7017,                0.84171,                0.40747,                0.88258,                0.92916,                0.47585,                 0.8829,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    171,                0.57237,                0.34842,                0.84732,                0.74177,                 0.4015,                0.85018,                0.76038,                0.90088,                0.89661,                0.69431,                0.84971,                0.40799,                 0.8854,                 0.9383,                0.46999,                0.88401,             8.5975e-05,             8.5975e-05,             8.5975e-05
                    172,                0.55843,                0.33904,                0.82863,                0.72567,                0.41945,                0.83252,                0.85257,                   0.83,                0.89436,                0.69661,                0.84976,                0.41215,                0.88464,                0.93342,                0.48517,                0.88199,             8.3371e-05,             8.3371e-05,             8.3371e-05
                    173,                0.53477,                0.32932,                0.82559,                0.70084,                0.40293,                0.82555,                0.92274,                0.80885,                0.90037,                0.70139,                0.86735,                 0.4272,                0.89093,                0.94899,                0.49702,                0.88756,             8.0767e-05,             8.0767e-05,             8.0767e-05
                    174,                0.53483,                0.32736,                0.83168,                0.70266,                 0.3927,                0.83436,                0.90998,                0.81841,                 0.9025,                 0.6959,                0.85969,                0.42463,                0.89187,                0.93407,                 0.4916,                0.88629,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    175,                0.53866,                0.32828,                 0.8334,                0.70003,                0.39693,                0.83346,                0.91141,                0.81983,                 0.9103,                0.70008,                0.85212,                0.41397,                0.88707,                0.92914,                0.47801,                0.88305,              7.556e-05,              7.556e-05,              7.556e-05
                    176,                0.54797,                0.33309,                0.83228,                0.71958,                0.40919,                0.83409,                  0.911,                0.80585,                0.89761,                0.69057,                0.85907,                0.41567,                0.88835,                0.93905,                0.48788,                0.88627,             7.2956e-05,             7.2956e-05,             7.2956e-05
                    177,                0.54911,                 0.3406,                0.83394,                0.70183,                0.40767,                0.83498,                 0.7769,                0.87508,                0.88125,                0.68246,                0.84663,                0.41991,                 0.8865,                0.93068,                0.48763,                0.88425,             7.0353e-05,             7.0353e-05,             7.0353e-05
                    178,                 0.5242,                0.32795,                0.82211,                0.68835,                0.38473,                 0.8292,                0.75737,                0.87172,                0.87826,                0.67667,                0.85403,                0.41862,                0.88615,                0.93114,                0.49228,                0.88351,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    179,                0.53781,                0.33146,                0.82984,                0.68986,                0.41189,                0.83141,                0.89505,                 0.8168,                0.89622,                0.69147,                0.84456,                 0.4239,                0.88274,                0.92527,                0.49783,                0.88061,             6.5145e-05,             6.5145e-05,             6.5145e-05
                    180,                0.53808,                0.34926,                0.83572,                0.71928,                0.42459,                0.83595,                0.89122,                0.84015,                0.90787,                0.69838,                0.84645,                0.41921,                0.88271,                0.92352,                0.48945,                0.88046,             6.2541e-05,             6.2541e-05,             6.2541e-05
                    181,                0.53453,                0.32904,                 0.8289,                0.67772,                0.38792,                0.82877,                0.88959,                0.83707,                0.90248,                0.69533,                0.85201,                0.41918,                0.88387,                0.93203,                0.49364,                0.88262,             5.9938e-05,             5.9938e-05,             5.9938e-05
                    182,                  0.525,                0.32674,                0.82139,                0.67454,                 0.3662,                0.82423,                0.89231,                0.83459,                 0.9053,                0.70032,                0.84363,                0.41609,                 0.8831,                0.92284,                0.48426,                  0.881,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    183,                0.52372,                0.32483,                0.82652,                0.68282,                0.38584,                0.83291,                0.91973,                0.82896,                0.91208,                0.70378,                0.85014,                0.40922,                0.88452,                0.92879,                0.47475,                0.88112,              5.473e-05,              5.473e-05,              5.473e-05
                    184,                0.53386,                0.33149,                0.82978,                0.70088,                0.40016,                0.83631,                0.92114,                0.84364,                0.91105,                0.70169,                0.85029,                0.40463,                0.88455,                0.92683,                0.46422,                0.88049,             5.2127e-05,             5.2127e-05,             5.2127e-05
                    185,                0.53065,                0.32681,                0.81886,                0.70077,                0.41343,                0.82125,                0.93631,                0.82973,                0.91299,                  0.698,                0.84503,                0.40202,                0.88557,                0.92857,                0.45583,                0.88041,             4.9523e-05,             4.9523e-05,             4.9523e-05
                    186,                0.51274,                0.32392,                0.81784,                0.67306,                0.38664,                0.82163,                0.92795,                0.82664,                0.90127,                0.69556,                0.84945,                0.40576,                  0.885,                0.93898,                0.46517,                0.88061,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    187,                0.50111,                0.32284,                0.81745,                0.64825,                0.36938,                0.81894,                 0.9298,                0.80862,                0.90067,                0.69602,                0.84728,                0.40652,                0.88494,                0.93039,                0.47089,                 0.8817,             4.4315e-05,             4.4315e-05,             4.4315e-05
                    188,                0.50729,                0.31817,                0.82808,                0.67842,                 0.3715,                0.83532,                0.92907,                0.80869,                0.90982,                0.69198,                0.85221,                0.40352,                0.88522,                0.93831,                0.48231,                0.88195,             4.1712e-05,             4.1712e-05,             4.1712e-05
                    189,                0.52283,                0.31604,                0.82394,                 0.6812,                 0.3854,                0.83023,                0.93173,                0.81058,                0.91034,                0.69354,                0.84105,                 0.4009,                0.88286,                0.92491,                0.48012,                 0.8809,             3.9108e-05,             3.9108e-05,             3.9108e-05
                    190,                0.51183,                0.31696,                0.81603,                 0.6651,                0.37803,                0.81874,                0.91953,                0.81732,                0.91691,                0.69422,                  0.848,                0.40359,                0.88202,                0.93006,                0.48162,                0.88064,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    191,                0.49743,                 0.3001,                0.81236,                0.60725,                0.32864,                0.81599,                0.92826,                0.82186,                0.91626,                0.70204,                0.85898,                0.40093,                0.88589,                0.94559,                0.47051,                0.88427,             3.3901e-05,             3.3901e-05,             3.3901e-05
                    192,                0.48142,                0.29846,                0.80952,                0.59335,                0.33005,                 0.8087,                 0.9198,                0.83963,                0.91405,                 0.6992,                0.86028,                0.40612,                0.88673,                0.94666,                0.47606,                0.88304,             3.1297e-05,             3.1297e-05,             3.1297e-05
                    193,                0.46122,                0.29417,                0.80539,                0.57291,                0.30807,                0.80871,                0.92952,                0.82944,                0.90561,                0.69645,                0.85895,                 0.4021,                 0.8872,                0.94835,                0.47148,                0.88336,             2.8693e-05,             2.8693e-05,             2.8693e-05
                    194,                0.47514,                0.28814,                0.80683,                0.60016,                0.32643,                0.81656,                0.93694,                0.80909,                0.91813,                0.69622,                0.85588,                0.39962,                0.88599,                 0.9423,                0.46875,                0.88272,              2.609e-05,              2.609e-05,              2.609e-05
                    195,                0.46859,                0.28427,                0.80202,                0.58365,                0.31812,                0.80416,                0.93267,                0.80765,                0.91735,                0.69652,                0.85854,                0.40265,                0.88692,                0.94688,                0.47634,                0.88357,             2.3486e-05,             2.3486e-05,             2.3486e-05
                    196,                0.47553,                0.28872,                0.80494,                 0.5811,                0.30698,                0.80937,                0.93609,                0.83185,                0.90535,                0.69486,                0.85973,                0.40377,                0.88818,                0.95125,                0.47844,                0.88439,             2.0882e-05,             2.0882e-05,             2.0882e-05
                    197,                0.46644,                0.28698,                0.81004,                 0.5872,                 0.3147,                0.81133,                0.92638,                 0.8227,                0.90023,                0.69295,                0.85974,                0.40291,                0.88821,                0.95244,                0.48227,                0.88429,             1.8279e-05,             1.8279e-05,             1.8279e-05
                    198,                0.47085,                0.28789,                 0.8123,                0.58607,                0.30797,                0.81755,                0.92404,                0.81823,                0.89696,                0.69587,                 0.8556,                0.40149,                0.88707,                0.94677,                0.48692,                0.88359,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    199,                0.47332,                0.28563,                0.80206,                0.60449,                0.34079,                0.80578,                0.92485,                0.81438,                0.89485,                0.69058,                0.85307,                0.40139,                0.88599,                0.94356,                0.48497,                0.88289,             1.3071e-05,             1.3071e-05,             1.3071e-05
                    200,                0.46081,                0.28653,                0.79629,                0.57161,                0.32243,                0.80022,                 0.9188,                0.81613,                0.89454,                0.69459,                0.85282,                0.40147,                0.88579,                0.94204,                0.48386,                0.88241,             1.0467e-05,             1.0467e-05,             1.0467e-05
